Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Churn,State_AL,State_AR,State_AZ,State_CA,State_CO,State_CT,State_DC,State_DE,State_FL,State_GA,State_HI,State_IA,State_ID,State_IL,State_IN,State_KS,State_KY,State_LA,State_MA,State_MD,State_ME,State_MI,State_MN,State_MO,State_MS,State_MT,State_NC,State_ND,State_NE,State_NH,State_NJ,State_NM,State_NV,State_NY,State_OH,State_OK,State_OR,State_PA,State_RI,State_SC,State_SD,State_TN,State_TX,State_UT,State_VA,State_VT,State_WA,State_WI,State_WV,State_WY
-0.7181637442174408,415,0,0,-0.6037101333186216,-0.3679239544155214,0.4420830429123443,-0.3676595310303138,0.1972173957988535,-1.6061834899914698,0.19707204463818728,-0.594226335790622,-1.4082881132999756,-0.5963422706055528,1.008185624986234,-0.18204120328419462,1.0075163255199922,-1.339063124329712,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6181465514250105,415,0,0,-0.6037101333186216,1.337577349569001,-1.4768163241055041,1.3379673052039134,0.03476438134615287,1.4625512183359342,0.03361679061941464,1.594228164088871,0.43649443532446425,1.5921400439898745,-0.21584461889949136,1.1984379216209466,-0.21084413240214883,0.7321223314323919,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.1569866927163236,415,0,0,-0.6037101333186216,-0.029427512403325855,1.8055115405302893,-0.029597508967211764,-0.3222047425170169,-1.3788698078931436,-0.3209553757905391,-1.5683158757963311,0.0874815207198405,-1.567932221261105,1.6202007469290964,0.2781185050175191,1.6166965544810628,-1.339063124329712,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.1680691838590746,408,0,0,-0.6037101333186216,-0.8347514651026697,-0.11338782648755916,-0.8348196715511699,-0.4376318843649882,0.32598280784430306,-0.43663140171151715,0.9469997808406336,0.0874815207198405,0.9476199777134182,0.8169308993790892,2.118757338224374,0.8233455586247849,-0.30347039644866,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.6433227775474202,510,0,1,1.471207655039758,1.8880990354789444,0.038104228803323606,1.888275386426374,-0.04004950688864325,-1.3788698078931436,-0.03930939963511464,-0.3106580474778491,0.6359303865271063,-0.3125610473942777,-0.521852179870923,0.7382782133192328,-0.5225177379171148,0.7321223314323919,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.9821285332538728,415,0,1,1.6858543228009695,-0.5818090688737767,-0.5173666405965799,-0.5820936938923459,-1.5598402078869298,-0.18547297687693096,-1.5607006101175405,0.38635713448179204,2.081841032746262,0.3848673825317371,-0.101091783535205,-1.5625203281893358,-0.0975082758512519,-0.30347039644866,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.9682067261985163,415,0,0,-0.6037101333186216,-2.2501129616481674,1.1995433193667582,-2.2505227671811183,-0.7368874373041726,-2.34495295681103,-0.7358802513766552,0.2131856607029993,-0.610544308489407,0.21171273786045083,-0.3688483993852072,-0.6422009115859083,-0.3666809351596318,-0.30347039644866,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.1180605874628595,408,0,0,-0.6037101333186216,1.114392882308213,1.1995433193667582,1.1147807275311858,0.22928049075662324,0.6101249104672108,0.2297630954419425,-1.2609365098389735,-0.9595572230940307,-1.2601017418454845,-0.6366050152352101,0.2781185050175191,-0.6358535944680117,0.7321223314323919,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6681551478212256,408,0,0,-0.6037101333186216,-0.2526119796641139,1.1995433193667582,-0.25278408663993923,-0.980566958983223,-0.810585602647328,-0.9798057842969783,1.1937691309754128,-1.0094162108946914,1.1929223909977416,-1.631129588392362,0.2781185050175191,-1.6275423392883595,-0.30347039644866,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.6320683584803671,408,0,0,-0.6037101333186216,-0.6171466095234015,-0.5173666405965799,-0.6171033531351267,-0.012261491258575874,-1.2652129668439804,-0.011647741262707047,0.040014186924206566,0.48635342312512475,0.038558093189164595,1.2759422408362362,-0.6422009115859083,1.2766889848283727,-0.30347039644866,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.4820425692917218,408,0,0,-0.6037101333186216,0.030088345532884087,0.9975539123122478,0.0305753428563178,0.30623191865527055,-0.1286445563523494,0.3052039819121447,-0.8648067635699856,0.13734050852050103,-0.865693940094221,-0.7131069054780677,0.2781185050175191,-0.7066885048123227,-0.30347039644866,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.3820253764992916,415,0,0,-0.6037101333186216,-1.4336297855857845,0.8965592087849926,-1.433266034232454,0.056139777984666045,-0.5264435000244203,0.05624905656047548,2.1094132985807796,0.2370584841218221,2.111603978003734,-0.101091783535205,1.1984379216209466,-0.0975082758512519,-0.30347039644866,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.9181981298023012,408,0,0,-0.6037101333186216,0.1491200614053045,0.7450671534941098,0.14873294280070318,-0.9933921969663307,0.9510954336147002,-0.9923792653753452,0.5573639648383499,-0.710262284090728,0.5580220272030242,-1.095616356692357,0.7382782133192328,-1.0891970206715995,-0.30347039644866,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-2.3934517234906467,510,0,0,-0.6037101333186216,0.06914562730352189,0.7955645052577375,0.06886715765310945,1.1249096099103248,-1.6061834899914698,1.1249949482216834,-0.49681738179005114,-1.0592751986953517,-0.49533539454730274,-0.0628408384137762,-1.1023606198876221,-0.06917431171352766,-0.30347039644866,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.7433399703398504,510,0,0,-0.6037101333186216,0.9488644024231284,-0.7193560476510902,0.9484848461279768,-0.3564053771386379,-0.5832719205490018,-0.3561611228099673,-1.0293196636598387,-2.355608881512526,-1.0292288822837692,-1.554627698149504,-1.1023606198876221,-1.5567074289440488,-1.339063124329712,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.9432024280004088,408,0,1,1.3281098765322834,0.04124756889592339,-0.5173666405965799,0.041515861369686956,-0.7347498976403214,-0.1286445563523494,-0.7358802513766552,-0.7977028174807036,-0.710262284090728,-0.7983560227220537,0.09016294207193962,0.2781185050175191,0.08666249104395532,0.7321223314323919,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.9183700577266032,415,0,0,-0.6037101333186216,-1.1267511431022008,-0.7193560476510902,-1.126931515858122,0.15874168184952953,0.04184070522139526,0.15935160140308618,1.4578556284880715,-0.710262284090728,1.4574642092455399,0.05191199695051084,-0.18204120328419462,0.05832852690623109,1.7677150593134439,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.9181981298023012,415,0,0,-0.6037101333186216,-1.173247907114865,-0.7193560476510902,-1.1728816936142719,-0.5380962485659999,-0.4127866589752572,-0.5372192503384541,-0.4145609317451243,2.480712935151546,-0.41356792345252774,1.428946021321952,-1.1023606198876221,1.4325257875858557,-0.30347039644866,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.6320683584803671,415,0,0,-0.6037101333186216,0.41322168099723683,0.0886015805669512,0.4134934908242327,0.5413612816789155,-0.810585602647328,0.5415854261854476,-0.13748657369905634,0.6359303865271063,-0.13940640272299148,0.43442144816480005,-0.6422009115859083,0.44083704276550795,0.7321223314323919,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.2180777802552897,415,0,0,-0.6037101333186216,1.7058317205493017,-1.5273136758691317,1.7055687272531115,0.5413612816789155,0.43963964889346613,0.5415854261854476,-2.689601168514014,1.0348022889323907,-2.688627560383598,0.20491577743622666,-0.6422009115859083,0.19999834759485227,0.7321223314323919,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.5070468674898293,415,0,0,-0.6037101333186216,1.1887877047284758,-0.16388517825118676,1.189176253422095,-2.5687589292247517,-1.6061834899914698,-2.5690937926025867,-0.47084166072323186,-0.8099802596920491,-0.4712861383429571,1.2759422408362362,1.6585976299226604,1.2766889848283727,0.7321223314323919,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.06805199106664439,415,0,0,-0.6037101333186216,1.138571199594798,-1.4768163241055041,1.1388498682605976,-1.036142990243357,-0.1286445563523494,-1.0351291010417933,-0.28901161325549996,0.43649443532446425,-0.28851179118993203,0.47267239328622884,2.5789170465260876,0.4691710069032322,-0.30347039644866,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.9181981298023012,415,0,0,-0.6037101333186216,-0.8142928889370976,0.5430777464395995,-0.8140326863757686,1.471191035454238,-0.2423013974015125,1.4720230259846168,0.4036742818596709,0.18719949632116156,0.40410678749521384,-2.2813956554566532,-1.1023606198876221,-2.279223514456016,-0.30347039644866,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.4182840937644523,415,0,1,0.9703654302635973,0.31092880016937563,-0.870848102941973,0.3106526167985644,2.332619519986319,-0.4696150794998387,2.3320491317449306,-0.8280078253919918,0.3866354475238037,-0.8272151301672683,0.5874252286505159,-0.6422009115859083,0.5825068634541292,-1.339063124329712,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.43203397289550666,510,0,1,1.0419143195173346,-0.4813760586064219,0.6440724499668546,-0.48144092356935125,1.5802055583106558,2.087663844106331,1.5801549632585743,0.5811750424829338,0.5860713987264459,0.582071283407369,0.5491742835290871,-0.18204120328419462,0.5541728993164049,0.7321223314323919,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.3931078676420426,510,0,1,2.329794326084605,-1.1323307547837205,-0.012393122960303983,-1.1324017751148066,0.5541865196620233,1.9171785825325864,0.5541589072638149,0.7651697333729011,-2.106313942509223,0.7648456305603941,-0.3305974542637784,-0.6422009115859083,-0.3241799889530458,-1.339063124329712,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.24308207845339727,408,1,0,-0.6037101333186216,-2.1812977509094247,0.4925803946759719,-2.1815975005468933,-0.5017580742805277,1.4625512183359342,-0.5020135033190263,0.43614393319319456,-1.0094162108946914,0.43777574618129744,0.01366105182908205,-1.1023606198876221,0.01582758069964505,-0.30347039644866,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.593142253226903,510,0,0,-0.6037101333186216,-0.21541456845398257,0.4420830429123443,-0.21558632369448463,0.3660830292431071,-1.5493550694668883,0.3655566910883076,0.8539201136845322,1.7826871059422986,0.8562328041369062,0.8169308993790892,-1.5625203281893358,0.8233455586247849,-0.30347039644866,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.3321887080273787,408,0,0,-0.6037101333186216,1.5347236289826967,-2.335271304087173,1.534896638444555,-0.20250252134134325,0.7237817515163739,-0.20276465365388818,-1.1916679203274567,-0.7601212718913886,-1.1927638244733176,-0.7896087957209252,0.7382782133192328,-0.7916903972254947,0.7321223314323919,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.9432024280004088,510,0,1,2.830636550860765,-1.589858912668336,0.13909893233057877,-1.5897154489736307,-1.4508256850305128,0.04184070522139526,-1.4500539766279097,-1.1721861295273426,-0.5606853206887464,-1.1735244195098413,-2.2431447103352244,-0.18204120328419462,-2.2367225682494296,-1.339063124329712,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.46812076223636523,415,0,0,-0.6037101333186216,0.7721766991750045,0.0886015805669512,0.7723424980627359,0.5926622336113472,0.15549754627055837,0.5918793504989159,-1.711182341663835,-0.01223645488148057,-1.7122277584871772,-0.21584461889949136,0.2781185050175191,-0.21084413240214883,1.7677150593134439,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1.0571414278481954,408,0,1,2.830636550860765,0.1844576020549294,-0.2648798817784419,0.18483665389482107,-1.724430762003481,-1.8903255926143776,-1.7241558641363135,0.2737956765255764,0.2869174719224826,0.2742408039917491,-1.4781258079066462,-1.1023606198876221,-1.471705536530876,0.7321223314323919,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1.0321371296500879,415,0,0,-0.6037101333186216,-0.1410197460337199,-0.21438253001481433,-0.1411907978035755,-0.6428356920947146,0.43963964889346613,-0.6428364913967386,-0.28901161325549996,0.9350843133310696,-0.28851179118993203,1.008185624986234,-0.18204120328419462,1.0075163255199922,0.7321223314323919,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5181293586325804,415,0,0,-0.6037101333186216,0.3444064702584941,-0.4163719370693247,0.34456822419000777,0.14591644386642175,0.43963964889346613,0.14677812032471885,-0.1786147987215191,-1.458147101100636,-0.17788521264994409,0.01366105182908205,0.7382782133192328,0.01582758069964505,0.7321223314323919,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.082145726046303,408,0,1,1.1134632087710719,-0.6022676450393488,-0.5678639923602075,-0.6017866272164104,-0.6064975178092424,0.43963964889346613,-0.6076307443773104,1.094195533552607,0.0874815207198405,1.0919155149394908,2.0027101981433857,-0.6422009115859083,1.9992050703403397,0.7321223314323919,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.31809497304771994,510,0,0,-0.6037101333186216,2.306569911592922,-0.31537723354206953,2.306203193637069,1.21468627579208,0.7806101720409555,1.215524011985927,2.392981586893553,-0.5606853206887464,2.390575349974139,-1.9371371493637932,-0.6422009115859083,-1.9392159448033257,-0.30347039644866,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.432377828744111,415,0,1,1.828952101308444,0.9432847907416085,0.9975539123122478,0.9430145868712926,0.32760731529378373,-0.07181613582776784,0.3278362478532056,2.1159072288474845,-0.31139038168544375,2.116413829244603,-0.9043616310852123,-1.1023606198876221,-0.9050262537763917,-1.339063124329712,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.19307348205718217,415,0,0,-0.6037101333186216,0.030088345532884087,-0.16388517825118676,0.0305753428563178,-0.08921291915722318,-0.696928761598165,-0.08960332394858397,1.8648085918682344,0.6857893743277669,1.8663015647194108,-1.4398748627852174,0.2781185050175191,-1.443371572393152,-0.30347039644866,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6181465514250105,510,0,0,-0.6037101333186216,1.002800648677819,0.13909893233057877,1.0031874386948219,1.3343884969677542,-0.3559582384506756,1.333714734122578,0.24132602519205273,0.18719949632116156,0.2405718453056655,-1.0573654115709281,-0.6422009115859083,-1.0608630565338752,0.7321223314323919,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.9432024280004088,408,1,0,-0.6037101333186216,1.0474375421299762,-1.224329565287366,1.0469495127482975,0.31050699798297293,-0.8674140231719096,0.31023337434349146,-0.1612976513436402,-0.16181341828346218,-0.16345565892733632,1.0846875152290916,-1.1023606198876221,1.078351235864303,0.7321223314323919,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.5570554638860444,408,1,0,-0.6037101333186216,1.203666669212528,-0.618361344123835,1.2033989274894743,-0.3264798218447193,-1.1515561257948173,-0.3259847682218859,0.09629491590231408,0.6857893743277669,0.09627630807959306,0.35791955792194247,-0.18204120328419462,0.35583515035233526,-0.30347039644866,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.1571586206406257,415,0,0,-0.6037101333186216,-1.0318977445163657,-0.9213454547056006,-1.0317490047918119,-0.5209959312551897,-1.0947277052702358,-0.5221310730444138,1.1136773243527214,-0.0620954426821411,1.1159647711438363,0.35791955792194247,0.7382782133192328,0.35583515035233526,-1.339063124329712,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6181465514250105,408,0,0,-0.6037101333186216,0.9321255673785692,-0.7193560476510902,0.9320740683579234,-2.156213774101447,2.144492264630913,-2.156683613232144,2.3388655013376805,1.7826871059422986,2.33766698632458,0.35791955792194247,-0.6422009115859083,0.35583515035233526,0.7321223314323919,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
